path,git_state,scope,category,validation,result,notes
main/scripts/setup/proxmox/ha_vm_setup_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/proxmox/igpu_passthrough_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/proxmox/llm_host_setup_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/proxmox/monitoring_vm_setup_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,1 link token(s) checked
main/scripts/setup/proxmox/proxmox_setup_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/network_testing_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/openwrt_offline_testing_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/phase_1_prerequisites.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/phase_2_network_infrastructure_complete.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/phase_3_dhcp_configuration.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/phase_4_firewall_implementation.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/phase_5_wireless_configuration.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/phase_6_vpn_setup.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/phase_7_integration_testing.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/phase_8_ventsys_readiness.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/tplink_wa801n_ap_setup.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/router/wireguard_vpn_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/ventsys/Code/ventsys_week1_execution_simple_execution_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/ventsys/Code/ventsys_week1_focused_network_validation.sh,tracked,active,script/tool,UTF-8 decode; shell/runtime checked separately,pass,No syntax/read failure
main/scripts/setup/ventsys/Code/ventsys_week1_mac_simple_collection_tool.sh,tracked,active,script/tool,UTF-8 decode; shell/runtime checked separately,pass,No syntax/read failure
main/scripts/setup/ventsys/esphome_adoption_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/ventsys/ventsys_phase1_foundation.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,2 link token(s) checked
main/scripts/setup/ventsys/ventsys_phase2_hardware.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/ventsys/ventsys_phase3_control.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/ventsys/ventsys_phase4_ui.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/ventsys/ventsys_phase5_diagnostics.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/ventsys/ventsys_phase6_integration.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/scripts/setup/ventsys/ventsys_week1_execution_guide.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/tools/playwright-smoke/package-lock.json,tracked,active,script/tool,JSON parse,pass,No syntax/read failure
main/tools/playwright-smoke/package.json,tracked,active,script/tool,JSON parse,pass,No syntax/read failure
main/tools/playwright-smoke/playwright.config.js,tracked,active,script/tool,UTF-8 decode/static review,pass,No syntax/read failure
main/tools/playwright-smoke/scripts/preview-screensaver.js,tracked,active,script/tool,UTF-8 decode/static review,pass,No syntax/read failure
main/tools/playwright-smoke/test-results/.last-run.json,tracked,active,script/tool,JSON parse,pass,No syntax/read failure
main/tools/playwright-smoke/tests/dashboard.spec.js,tracked,active,script/tool,UTF-8 decode/static review,pass,No syntax/read failure
main/tools/playwright-smoke/tests/screensaver.spec.js,tracked,active,script/tool,UTF-8 decode/static review,pass,No syntax/read failure
main/tools/router-deploy/.gitignore,tracked,active,script/tool,existence/hash,present,Binary or format-specific artifact
main/tools/router-deploy/README.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/tools/router-deploy/compile.py,tracked,active,script/tool,Python AST parse,pass,No syntax/read failure
main/tools/router-deploy/deploy.ps1,tracked,active,script/tool,PowerShell parser (separate static test),pass,No syntax/read failure
main/tools/router-deploy/keys/.gitkeep,tracked,active,script/tool,existence/hash,present,Binary or format-specific artifact
main/tools/router-deploy/keys/uplink_wifi.example.json,tracked,active,script/tool,JSON parse,pass,No syntax/read failure
main/tools/router-deploy/lib/parse_uci.py,tracked,active,script/tool,Python AST parse,pass,No syntax/read failure
main/tools/router-deploy/lib/ssh_session.ps1,tracked,active,script/tool,PowerShell parser (separate static test),pass,No syntax/read failure
main/tools/router-deploy/lint.py,tracked,active,script/tool,Python AST parse,pass,No syntax/read failure
main/tools/router-deploy/test-connectivity.ps1,tracked,active,script/tool,PowerShell parser (separate static test),pass,No syntax/read failure
main/tools/router-deploy/test.ps1,tracked,active,script/tool,PowerShell parser (separate static test),pass,No syntax/read failure
main/tools/router-deploy/uplink.ps1,tracked,active,script/tool,PowerShell parser (separate static test),pass,No syntax/read failure
main/tools/validate_ventsys_contract.py,tracked,active,script/tool,Python AST parse,pass,No syntax/read failure
main/ventsys/integration-process/ventsys_implementation_roadmap.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/ventsys/integration-process/ventsys_network_integration_analysis.md,tracked,active,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
main/ventsys/ventsys_addons_bundle/esphome_device_lifecycle_snippets.yaml,tracked,active,project,YAML syntax parse (BaseLoader),pass,No syntax/read failure
main/ventsys/ventsys_addons_bundle/nodered_pid_tuning_and_logging.json,tracked,active,project,JSON parse,pass,No syntax/read failure
main/ventsys/ventsys_addons_bundle/ventsys_ha_tuning_and_popups.yaml,tracked,active,project,YAML syntax parse (BaseLoader),pass,No syntax/read failure
main/ventsys/ventsys_bundle_updated/ventsys_combined.json,tracked,active,project,JSON parse,pass,No syntax/read failure
main/ventsys/ventsys_bundle_updated/ventsys_fan_controller.yaml,tracked,active,project,YAML syntax parse (BaseLoader),pass,No syntax/read failure
main/ventsys/ventsys_bundle_updated/ventsys_fan_controller_pretls.yaml,tracked,active,project,YAML syntax parse (BaseLoader),pass,No syntax/read failure
main/ventsys/ventsys_bundle_updated/ventsys_ha_optional.yaml,tracked,active,project,YAML syntax parse (BaseLoader),pass,No syntax/read failure
main/ventsys/ventsys_bundle_updated/ventsys_ha_package.yaml,tracked,active,project,YAML syntax parse (BaseLoader),pass,No syntax/read failure
main/ventsys/ventsys_bundle_updated/ventsys_ha_scripts.yaml,tracked,active,project,YAML syntax parse (BaseLoader),pass,No syntax/read failure
main/ventsys/ventsys_bundle_updated/ventsys_optional_arbitration.json,tracked,active,project,JSON parse,pass,No syntax/read failure
main/ventsys/ventsys_bundle_updated/ventsys_valve_controller.yaml,tracked,active,project,YAML syntax parse (BaseLoader),pass,No syntax/read failure
main/ventsys/ventsys_bundle_updated/ventsys_valve_controller_pretls.yaml,tracked,active,project,YAML syntax parse (BaseLoader),pass,No syntax/read failure
wiki/CLAUDE.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,fail,4 unresolved local link target(s)
wiki/index.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,54 link token(s) checked
wiki/log.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,fail,5 unresolved local link target(s)
wiki/pages/analyses/deployment-status-2026-04.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,13 link token(s) checked
wiki/pages/analyses/lint-2026-05-18.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,37 link token(s) checked
wiki/pages/analyses/lint-2026-05-30.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,16 link token(s) checked
wiki/pages/concepts/mqtt-tls.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,7 link token(s) checked
wiki/pages/concepts/printairpipe.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,7 link token(s) checked
wiki/pages/concepts/rag-vs-wiki-pattern.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,fail,1 unresolved local link target(s)
wiki/pages/concepts/tailscale-remote-access.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,5 link token(s) checked
wiki/pages/concepts/ventsys-architecture.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,9 link token(s) checked
wiki/pages/concepts/vlan-segmentation.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,10 link token(s) checked
wiki/pages/concepts/wireguard-vpn.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,7 link token(s) checked
wiki/pages/entities/adguard-home.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,3 link token(s) checked
wiki/pages/entities/bambu-p1s.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,5 link token(s) checked
wiki/pages/entities/bambuddy.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,6 link token(s) checked
wiki/pages/entities/docker-host.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,12 link token(s) checked
wiki/pages/entities/dozzle.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,2 link token(s) checked
wiki/pages/entities/esphome.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,5 link token(s) checked
wiki/pages/entities/frigate.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,6 link token(s) checked
wiki/pages/entities/gl-mt6000.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,9 link token(s) checked
wiki/pages/entities/home-assistant.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,9 link token(s) checked
wiki/pages/entities/homepage.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,1 link token(s) checked
wiki/pages/entities/immich.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,4 link token(s) checked
wiki/pages/entities/llm-host.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,3 link token(s) checked
wiki/pages/entities/minix-neo-z350.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,3 link token(s) checked
wiki/pages/entities/monitoring-vm.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,4 link token(s) checked
wiki/pages/entities/mosquitto-mqtt.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,7 link token(s) checked
wiki/pages/entities/openmediavault-nas.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,6 link token(s) checked
wiki/pages/entities/proxmox.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,7 link token(s) checked
wiki/pages/entities/raspberry-pi-nas.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,7 link token(s) checked
wiki/pages/entities/rpi-displays.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,2 link token(s) checked
wiki/pages/entities/smart-plugs-ventsys.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,2 link token(s) checked
wiki/pages/entities/tplink-ap.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,1 link token(s) checked
wiki/pages/entities/ventsys.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,6 link token(s) checked
wiki/pages/sources/bambuddy-p1s-setup-guide.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,8 link token(s) checked
wiki/pages/sources/esphome-adoption-guide.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,7 link token(s) checked
wiki/pages/sources/frigate-vm-setup-guide.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,8 link token(s) checked
wiki/pages/sources/ha-configuration-yaml.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,5 link token(s) checked
wiki/pages/sources/ha-vm-setup-guide.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,6 link token(s) checked
wiki/pages/sources/hardware-bom.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,6 link token(s) checked
wiki/pages/sources/igpu-passthrough-guide.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,3 link token(s) checked
wiki/pages/sources/llm-wiki-idea-file.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,fail,7 unresolved local link target(s)
wiki/pages/sources/network-architecture-decision.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,10 link token(s) checked
wiki/pages/sources/network-testing-guide.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,7 link token(s) checked
wiki/pages/sources/openwrt-dhcp-config.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,10 link token(s) checked
wiki/pages/sources/openwrt-vlan-firewall-configs.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,10 link token(s) checked
wiki/pages/sources/pi-nas-setup-guide.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,5 link token(s) checked
wiki/pages/sources/project-readme.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,26 link token(s) checked
wiki/pages/sources/project-todo.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,10 link token(s) checked
wiki/pages/sources/proxmox-setup-guide.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,6 link token(s) checked
wiki/pages/sources/router-setup-complete.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,8 link token(s) checked
wiki/pages/sources/troubleshooting-reference.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,13 link token(s) checked
wiki/pages/sources/ventsys-implementation-roadmap.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,7 link token(s) checked
wiki/pages/sources/ventsys-phase1-foundation.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,7 link token(s) checked
wiki/pages/sources/ventsys-technical-specs.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,6 link token(s) checked
wiki/raw/llm-wiki-idea-file.md,tracked,wiki,documentation,UTF-8 decode and local-link resolution,pass,0 link token(s) checked
